src_subject_id,ses,param_run_num,runtype,trial_index,param_cue_type,param_stimulus_type,singletrial_fname,expectrating,expectlabel,outcomerating,outcomelabel,event02_expect_angle,expectlabel_impute,event04_actual_angle,outcomelabel_impute,expectrating_RT,expectrating_RTimpute,outcomerating_RT,outcomerating_RTimpute,pain_stimulus_delivery_success,P_mdl1,E_mdl1,PE_mdl1,P_mdl2,E_mdl2,PE_mdl2,P_mdl3,E_mdl3,PE_mdl3,P_mdl4,E_mdl4,PE_mdl4,P_mdl5,E_mdl5
5,ses-03,2,cognitive,11,low_cue,high_stim,sub-0005_ses-03_run-02_runtype-cognitive_event-stimulus_trial-010_cuetype-low_cue_stimintensity-high_stim_stim.nii.gz,NaN,n/a,NaN,n/a,6.06,Weak,141.02,Strongest sensation of any kind,NaN,3.75,NaN,1.75,n/a,70.9966266263518,44.3990209586912,26.5976056676606,74.2114562872045,35.2420394790056,38.9694168081989,70.9966861193172,44.3989861955674,37.4741388044326,68.8588157115965,36.0394300527492,45.8336949472508,72.7510978930536,34.2862165383331
5,ses-03,2,cognitive,12,high_cue,med_stim,sub-0005_ses-03_run-02_runtype-cognitive_event-stimulus_trial-011_cuetype-high_cue_stimintensity-med_stim_stim.nii.gz,93.92,Very Strong,NaN,n/a,93.92,Very Strong,110.64,Strongest sensation of any kind,2.18,2.13,NaN,1.67,n/a,95.7740889125886,104.711399077656,-8.93731016506744,95.312154149125,111.551533075936,-16.2393789268108,95.774073024414,104.711424894053,-12.592049894053,97.4671073989903,110.952978075136,-18.8336030751364,92.6306267809966,94.7864238278447
5,ses-03,5,cognitive,1,low_cue,low_stim,sub-0005_ses-03_run-05_runtype-cognitive_event-stimulus_trial-000_cuetype-low_cue_stimintensity-low_stim_stim.nii.gz,33.75,Strong,37.47,Strong,33.75,Strong,37.47,Strong,1.39,1.04,3.37,3.22,n/a,56.8427388430441,33.75,23.0927388430441,60.9402086581432,33.75,27.1902086581432,56.8427992564504,33.75,32.536,57.0475223364641,33.75,32.536,60.1518992233362,34.2862165383331
5,ses-03,5,cognitive,2,high_cue,med_stim,sub-0005_ses-03_run-05_runtype-cognitive_event-stimulus_trial-001_cuetype-high_cue_stimintensity-med_stim_stim.nii.gz,94.63,Very Strong,109.82,Strongest sensation of any kind,94.63,Very Strong,109.82,Strongest sensation of any kind,1.47,1.35,1.97,1.47,n/a,92.848059765865,94.63,-1.78194023413502,92.5318804520423,94.63,-2.09811954795767,92.8480551040931,94.63,-2.51062499999999,92.8322577447755,94.63,-2.51062499999999,92.6306267809966,94.7864238278447
5,ses-03,5,cognitive,3,high_cue,low_stim,sub-0005_ses-03_run-05_runtype-cognitive_event-stimulus_trial-002_cuetype-high_cue_stimintensity-low_stim_stim.nii.gz,108.88,Strongest sensation of any kind,62,Strong,108.88,Strongest sensation of any kind,62,Strong,1.85,1.67,1.73,1.22,n/a,74.4460869939478,94.4009261915224,-19.9548391975746,70.9227601451456,94.5066353437763,-23.5838751986307,74.446034916797,94.4009266295393,-28.1149266295393,74.2967261222254,94.4981140089406,-28.2121140089406,71.7493017172462,94.7864238278447
5,ses-03,5,cognitive,4,high_cue,high_stim,sub-0005_ses-03_run-05_runtype-cognitive_event-stimulus_trial-003_cuetype-high_cue_stimintensity-high_stim_stim.nii.gz,88.84,Very Strong,119.69,Strongest sensation of any kind,88.84,Very Strong,119.69,Strongest sensation of any kind,1.31,0.99,2.63,1.63,n/a,84.7646582528096,91.8356712379715,-7.07101298516186,83.7210232619639,93.1199571351229,-9.39893387315901,84.7646412933545,91.8356765411018,-9.96255154110185,85.0371316771098,93.0160995241214,-11.1429745241214,84.3485003869636,94.7864238278447
5,ses-03,5,cognitive,5,low_cue,med_stim,sub-0005_ses-03_run-05_runtype-cognitive_event-stimulus_trial-004_cuetype-low_cue_stimintensity-med_stim_stim.nii.gz,5.98,Weak,139.71,Strongest sensation of any kind,5.98,Weak,139.71,Strongest sensation of any kind,2.43,2.1,2.34,1.47,n/a,76.0398447802791,36.7186414469016,39.3212033333775,82.7917359823565,35.3487224117084,47.4430135706481,76.0399460018066,36.7186357704989,55.4007392295011,76.0309131714539,35.4591531411931,56.6602218588069,81.0332242870866,34.2862165383331
5,ses-03,5,cognitive,6,low_cue,high_stim,sub-0005_ses-03_run-05_runtype-cognitive_event-stimulus_trial-005_cuetype-low_cue_stimintensity-high_stim_stim.nii.gz,31.71,Strong,67.81,Very Strong,31.71,Strong,67.81,Very Strong,2.15,1.75,3.17,2.17,n/a,70.2345947337592,41.773501104342,28.4610936294172,74.6873171872475,38.13826367739,36.5490535098575,70.2346648889417,41.773486280358,40.099638719642,69.5391934404245,38.4355791361119,43.4375458638881,72.7510978930536,34.2862165383331
5,ses-03,5,cognitive,7,low_cue,med_stim,sub-0005_ses-03_run-05_runtype-cognitive_event-stimulus_trial-006_cuetype-low_cue_stimintensity-med_stim_stim.nii.gz,67.86,Very Strong,NaN,n/a,67.86,Very Strong,84.87,Very Strong,2,1.95,NaN,0.62,n/a,78.5688890139388,45.4322608013489,33.1366282125898,83.6031577165067,40.2872648751223,43.3158928413844,78.5689697629464,45.4322403339359,46.6871346660641,77.5239738715871,40.7174028992968,51.4019721007033,81.0332242870866,34.2862165383331
5,ses-03,5,cognitive,8,low_cue,high_stim,sub-0005_ses-03_run-05_runtype-cognitive_event-stimulus_trial-007_cuetype-low_cue_stimintensity-high_stim_stim.nii.gz,59.44,Strong,145.1,Strongest sensation of any kind,59.44,Strong,145.1,Strongest sensation of any kind,2.32,2.04,2.09,1.96,n/a,72.5328845559028,49.6920746151658,22.840809940737,75.4588680672136,42.8341408310721,32.6247272361415,72.5329365477407,49.6920478699506,32.1810771300494,70.9538219612602,43.4176070448413,38.4555179551587,72.7510978930536,34.2862165383331
5,ses-03,5,cognitive,9,high_cue,low_stim,sub-0005_ses-03_run-05_runtype-cognitive_event-stimulus_trial-008_cuetype-high_cue_stimintensity-low_stim_stim.nii.gz,66.11,Very Strong,26.36,Moderate,66.11,Very Strong,26.36,Moderate,1.6,1.18,3.18,2.77,n/a,73.4377178668289,90.9266711249054,-17.4889532580765,70.6041232897325,92.5673212058401,-21.9631979161076,73.4376740168106,90.9266776822884,-24.6406776822884,73.7097046793321,92.4307463796004,-26.1447463796003,71.7493017172462,94.7864238278447
5,ses-03,5,cognitive,10,high_cue,high_stim,sub-0005_ses-03_run-05_runtype-cognitive_event-stimulus_trial-009_cuetype-high_cue_stimintensity-high_stim_stim.nii.gz,75.52,Very Strong,29.86,Strong,75.52,Very Strong,29.86,Strong,1.8,1.75,3.87,3.52,n/a,83.8482944854319,88.6784132695801,-4.83011878414814,83.4180432753099,91.2759351343782,-7.85789185906833,83.8482848265275,88.678423527599,-6.80529852759902,84.4809471392776,91.057333071253,-9.18420807125295,84.3485003869636,94.7864238278447
5,ses-03,5,cognitive,11,high_cue,med_stim,sub-0005_ses-03_run-05_runtype-cognitive_event-stimulus_trial-010_cuetype-high_cue_stimintensity-med_stim_stim.nii.gz,106.59,Strongest sensation of any kind,119.74,Strongest sensation of any kind,106.59,Strongest sensation of any kind,119.74,Strongest sensation of any kind,3.54,1.94,2.23,1.85,n/a,90.9404510311484,88.0574868860299,2.88296414511855,91.9048818538845,90.8139089696723,1.09097288421216,90.94046162355,88.0574973953777,4.06187760462232,91.680820228747,90.574876159698,1.54449884030203,92.6306267809966,94.7864238278447
5,ses-03,5,cognitive,12,low_cue,low_stim,sub-0005_ses-03_run-05_runtype-cognitive_event-stimulus_trial-011_cuetype-low_cue_stimintensity-low_stim_stim.nii.gz,28.21,Moderate,76.02,Very Strong,28.21,Moderate,76.02,Very Strong,2.56,2.22,1.63,1.23,n/a,62.3219925583459,52.6283298394481,9.69366271889788,62.7479458635727,44.7524005717039,17.9955452918689,62.3220092343764,52.628299920032,13.657700079968,60.3662072649098,45.4377192070391,20.8482807929609,60.1518992233362,34.2862165383331
5,ses-04,1,cognitive,1,high_cue,high_stim,sub-0005_ses-04_run-01_runtype-cognitive_event-stimulus_trial-000_cuetype-high_cue_stimintensity-high_stim_stim.nii.gz,66.32,Very Strong,17.56,Moderate,66.32,Very Strong,17.56,Moderate,2.28,2.22,1.69,1.26,n/a,77.3589800165423,66.32,11.0389800165423,79.317686071926,66.32,12.997686071926,77.3590088958532,66.32,15.553125,77.4568722980489,66.32,15.553125,84.3485003869636,94.7864238278447
5,ses-04,1,cognitive,2,low_cue,high_stim,sub-0005_ses-04_run-01_runtype-cognitive_event-stimulus_trial-001_cuetype-low_cue_stimintensity-high_stim_stim.nii.gz,39.06,Strong,44.84,Strong,39.06,Strong,44.84,Strong,1.58,1.4,1.63,1.24,n/a,69.4470271293214,39.06,30.3870271293214,74.8387620499498,39.06,35.7787620499498,69.4471066254709,39.06,42.813125,69.7164954506187,39.06,42.813125,72.7510978930536,34.2862165383331
5,ses-04,1,cognitive,3,high_cue,high_stim,sub-0005_ses-04_run-01_runtype-cognitive_event-stimulus_trial-002_cuetype-high_cue_stimintensity-high_stim_stim.nii.gz,111.41,Strongest sensation of any kind,55.1,Strong,111.41,Strongest sensation of any kind,55.1,Strong,1.84,1.47,1.77,1.63,n/a,77.7708584863977,67.7390942803,10.0317642060977,81.4532321221795,79.3175380346427,2.13569408753675,77.7708839431533,67.7390915668195,14.1340334331805,81.8730250003423,81.8727728219702,0.000352178029814354,84.3485003869636,94.7864238278447
5,ses-04,1,cognitive,4,low_cue,med_stim,sub-0005_ses-04_run-01_runtype-cognitive_event-stimulus_trial-003_cuetype-low_cue_stimintensity-med_stim_stim.nii.gz,26.57,Moderate,5.38,Weak,26.57,Moderate,5.38,Weak,1.73,1.67,1.7,1.65,n/a,77.8531804527998,42.9663442754604,34.8868361773393,83.7471610284302,41.1637098122933,42.5834512161369,77.8532695530867,42.966336806056,49.153038193944,77.6919620052241,41.3090222239379,50.8103527760621,81.0332242870866,34.2862165383331
5,ses-04,1,cognitive,5,high_cue,low_stim,sub-0005_ses-04_run-01_runtype-cognitive_event-stimulus_trial-004_cuetype-high_cue_stimintensity-low_stim_stim.nii.gz,102.26,Strongest sensation of any kind,57.35,Strong,102.26,Strongest sensation of any kind,57.35,Strong,2.53,2.15,3.33,2.46,n/a,67.0820446020737,69.0287079207685,-1.94666331869483,68.7780312307881,81.453207797669,-12.6751765668809,67.082038077969,69.0287029889724,-2.7427029889724,70.7119068747716,81.8731249920254,-15.5871249920254,71.7493017172462,94.7864238278447
5,ses-04,1,cognitive,6,high_cue,med_stim,sub-0005_ses-04_run-01_runtype-cognitive_event-stimulus_trial-005_cuetype-high_cue_stimintensity-med_stim_stim.nii.gz,103.25,Strongest sensation of any kind,99.99,Strongest sensation of any kind,103.25,Strongest sensation of any kind,99.99,Strongest sensation of any kind,2.35,1.82,2.75,2.37,n/a,85.3448984043273,68.77845846139,16.5664399429373,90.2444312312406,80.7079362514073,9.53649497983334,85.344940582231,68.7784544580861,23.3409205419139,88.9774920251008,81.0543155611707,11.0650594388293,92.6306267809966,94.7864238278447
5,ses-04,1,cognitive,7,low_cue,high_stim,sub-0005_ses-04_run-01_runtype-cognitive_event-stimulus_trial-006_cuetype-low_cue_stimintensity-high_stim_stim.nii.gz,17.34,Moderate,31.08,Strong,17.34,Moderate,31.08,Strong,2.04,1.62,1.2,0.8,n/a,71.8824784934882,47.4511526185172,24.431325874971,75.5957954840629,43.6675198669742,31.9282756170887,71.8825379497553,47.4511372551352,34.4219877448648,71.1129854868849,43.9781479324557,37.8949770675443,72.7510978930536,34.2862165383331
5,ses-04,1,cognitive,8,high_cue,low_stim,sub-0005_ses-04_run-01_runtype-cognitive_event-stimulus_trial-007_cuetype-high_cue_stimintensity-low_stim_stim.nii.gz,91.63,Very Strong,102.4,Strongest sensation of any kind,91.63,Very Strong,102.4,Strongest sensation of any kind,2.88,2.5,1.42,1.06,n/a,67.6275271753365,70.9081244389284,-3.28059726359187,70.222445586486,90.2443226152299,-20.021877028744,67.6275163550943,70.9081167287124,-4.62211672871237,73.6212207766678,92.1191244477262,-25.8331244477262,71.7493017172462,94.7864238278447
5,ses-04,1,cognitive,9,low_cue,low_stim,sub-0005_ses-04_run-01_runtype-cognitive_event-stimulus_trial-008_cuetype-low_cue_stimintensity-low_stim_stim.nii.gz,57.53,Strong,96.75,Very Strong,57.53,Strong,96.75,Very Strong,2.63,2.17,1.47,1.07,n/a,61.730930680656,50.5918734783578,11.1390572022982,62.8781450738173,45.5448298368246,17.3333152369927,61.730954026576,50.5918535113154,15.6941464886846,60.517009749233,45.9688142433247,20.3171857566753,60.1518992233362,34.2862165383331
5,ses-04,1,cognitive,10,high_cue,med_stim,sub-0005_ses-04_run-01_runtype-cognitive_event-stimulus_trial-009_cuetype-high_cue_stimintensity-med_stim_stim.nii.gz,101.45,Strongest sensation of any kind,33.5,Strong,101.45,Strongest sensation of any kind,33.5,Strong,1.9,1.57,2.42,1.87,n/a,85.8406101952091,70.4863937350269,15.3542164601822,91.617871355249,89.0670817954639,2.55078955978517,85.8406485641294,70.4863875347034,21.6329874652966,91.7339763537813,90.7620809944233,1.35729400557668,92.6306267809966,94.7864238278447
5,ses-04,1,cognitive,11,low_cue,med_stim,sub-0005_ses-04_run-01_runtype-cognitive_event-stimulus_trial-010_cuetype-low_cue_stimintensity-med_stim_stim.nii.gz,42.88,Strong,57.33,Strong,42.88,Strong,57.33,Strong,2.3,1.77,2.87,2.22,n/a,80.4820294599878,52.023832983677,28.4581964763108,84.6344479580194,46.5639893396807,38.0704586183387,80.4820978489444,52.0238121003785,40.0955628996215,79.3181444583971,47.0360991540766,45.0832758459234,81.0332242870866,34.2862165383331
5,ses-04,1,cognitive,12,low_cue,low_stim,sub-0005_ses-04_run-01_runtype-cognitive_event-stimulus_trial-011_cuetype-low_cue_stimintensity-low_stim_stim.nii.gz,10.94,Moderate,5.78,Weak,10.94,Moderate,5.78,Weak,2.08,1.88,3.52,3.04,n/a,63.208354883905,55.6822202428865,7.5261346410185,63.4133840293851,48.8024456966138,14.6109383327714,63.2083670347764,55.6821942697325,10.6038057302675,61.4925246004725,49.4043749878403,16.8816250121597,60.1518992233362,34.2862165383331
5,ses-04,5,cognitive,1,high_cue,med_stim,sub-0005_ses-04_run-05_runtype-cognitive_event-stimulus_trial-000_cuetype-high_cue_stimintensity-med_stim_stim.nii.gz,52.81,Strong,110.85,Strongest sensation of any kind,52.81,Strong,110.85,Strongest sensation of any kind,2.03,1.75,1.89,1.48,n/a,80.7102068772524,52.81,27.9002068772524,85.6606918020408,52.81,32.8506918020408,80.7102798675784,52.81,39.309375,80.9576223904273,52.81,39.309375,92.6306267809966,94.7864238278447
5,ses-04,5,cognitive,2,high_cue,high_stim,sub-0005_ses-04_run-05_runtype-cognitive_event-stimulus_trial-001_cuetype-high_cue_stimintensity-high_stim_stim.nii.gz,95.45,Very Strong,122.22,Strongest sensation of any kind,95.45,Very Strong,122.22,Strongest sensation of any kind,2.54,2.49,2.32,1.8,n/a,74.4788248386895,56.3966560080157,18.0821688306738,82.4953754816686,85.6603176487383,-3.16494216706975,74.4788701533458,56.3966491498941,25.4764758501059,84.7822573012786,92.1184848960343,-10.2453598960343,84.3485003869636,94.7864238278447
5,ses-04,5,cognitive,3,low_cue,high_stim,sub-0005_ses-04_run-05_runtype-cognitive_event-stimulus_trial-002_cuetype-low_cue_stimintensity-high_stim_stim.nii.gz,25.64,Moderate,53.64,Strong,25.64,Moderate,53.64,Strong,1.78,1.65,2.89,2.07,n/a,65.5520011665002,25.64,39.9120011665002,72.6338038557121,25.64,46.9938038557121,65.5521055811374,25.64,56.233125,65.9059357553687,25.64,56.233125,72.7510978930536,34.2862165383331
5,ses-04,5,cognitive,4,high_cue,low_stim,sub-0005_ses-04_run-05_runtype-cognitive_event-stimulus_trial-003_cuetype-high_cue_stimintensity-low_stim_stim.nii.gz,112.75,Strongest sensation of any kind,76.58,Very Strong,112.75,Strongest sensation of any kind,76.58,Very Strong,1.73,1.45,3.29,2.49,n/a,64.0903818521766,58.7211735200119,5.36920833216467,69.4387002013237,85.4742262495191,-16.0355260481954,64.0903927997609,58.7211628428765,7.56483715712355,73.4682191447862,91.580284470384,-25.294284470384,71.7493017172462,94.7864238278447
5,ses-04,5,cognitive,5,high_cue,med_stim,sub-0005_ses-04_run-05_runtype-cognitive_event-stimulus_trial-004_cuetype-high_cue_stimintensity-med_stim_stim.nii.gz,67.64,Very Strong,NaN,n/a,67.64,Very Strong,60.99,Strong,2.61,2.17,NaN,3.68,n/a,82.6262001870862,59.4114014960111,23.2147986910751,90.8726368906773,84.5313737985098,6.34126309216741,82.6262577205932,59.4113904732747,32.7079845267254,91.5890120719041,90.2515468948741,1.86782810512589,92.6306267809966,94.7864238278447
5,ses-04,5,cognitive,6,low_cue,low_stim,sub-0005_ses-04_run-05_runtype-cognitive_event-stimulus_trial-005_cuetype-low_cue_stimintensity-low_stim_stim.nii.gz,28.24,Moderate,54.3,Strong,28.24,Moderate,54.3,Strong,1.17,0.87,1.52,1.3,n/a,55.9780571578101,30.7708085063868,25.2072486514233,60.0616969172988,28.4031287563899,31.6585681609089,55.9781202555793,30.7707986956581,35.5152013043419,55.5834922713734,28.593990110427,37.692009889573,60.1518992233362,34.2862165383331
5,ses-04,5,cognitive,7,low_cue,med_stim,sub-0005_ses-04_run-05_runtype-cognitive_event-stimulus_trial-006_cuetype-low_cue_stimintensity-med_stim_stim.nii.gz,31.2,Strong,63.74,Strong,31.2,Strong,63.74,Strong,2.58,2.5,1.54,1.07,n/a,75.2540581617147,34.0112765867466,41.2427815749681,81.9563916993753,30.264580541398,51.6918111579773,75.2541616718226,34.011261474996,58.108113525004,74.6437902733337,30.5739943242408,61.5453806757592,81.0332242870866,34.2862165383331
5,ses-04,5,cognitive,8,low_cue,med_stim,sub-0005_ses-04_run-05_runtype-cognitive_event-stimulus_trial-007_cuetype-low_cue_stimintensity-med_stim_stim.nii.gz,29.26,Strong,65.89,Very Strong,29.26,Strong,65.89,Very Strong,1.8,1.47,3.53,3.1,n/a,76.7928791163884,39.3131609410072,37.4797181753812,82.455770515841,33.3039414392523,49.1518290765887,76.7929702396589,39.3131370702301,52.8062379297699,75.5618026451608,33.8070432764137,58.3123317235863,81.0332242870866,34.2862165383331
5,ses-04,5,cognitive,9,high_cue,high_stim,sub-0005_ses-04_run-05_runtype-cognitive_event-stimulus_trial-008_cuetype-high_cue_stimintensity-high_stim_stim.nii.gz,76.02,Very Strong,127.94,Strongest sensation of any kind,76.02,Very Strong,127.94,Strongest sensation of any kind,1.39,1.29,2.8,2.65,n/a,76.219999573666,62.3957341056774,13.8242654679886,83.3517679386621,90.8725646667941,-7.52079672813196,76.220031176082,62.3957183822665,19.4774066177335,84.7824980337277,92.119332705733,-10.246207705733,84.3485003869636,94.7864238278447
5,ses-04,5,cognitive,10,low_cue,low_stim,sub-0005_ses-04_run-05_runtype-cognitive_event-stimulus_trial-009_cuetype-low_cue_stimintensity-low_stim_stim.nii.gz,27.29,Moderate,138.92,Strongest sensation of any kind,27.29,Moderate,138.92,Strongest sensation of any kind,2.47,2.03,3.48,2.53,n/a,59.855809058804,44.1312921098505,15.7245169489535,61.3417603262863,36.1939571691489,25.1478031571374,59.8558412260459,44.131261204229,22.154738795771,57.9335077014693,36.8702564844191,29.4157435155809,60.1518992233362,34.2862165383331
5,ses-04,5,cognitive,11,high_cue,low_stim,sub-0005_ses-04_run-05_runtype-cognitive_event-stimulus_trial-010_cuetype-high_cue_stimintensity-low_stim_stim.nii.gz,98.2,Strongest sensation of any kind,70.69,Very Strong,98.2,Strongest sensation of any kind,70.69,Very Strong,1.52,1.32,2.65,1.75,n/a,65.6726887642938,64.1728852578286,1.49980350646518,70.2530120763707,90.4303589289,-20.1773468525293,65.6726875545387,64.1728675709177,2.11313242908228,73.4684472312856,91.5810877436734,-25.2950877436734,71.7493017172462,94.7864238278447
5,ses-04,5,cognitive,12,low_cue,high_stim,sub-0005_ses-04_run-05_runtype-cognitive_event-stimulus_trial-011_cuetype-low_cue_stimintensity-high_stim_stim.nii.gz,36.96,Strong,77.74,Very Strong,36.96,Strong,77.74,Very Strong,3.57,3.13,3.64,3.16,n/a,71.5056227506656,46.1527263392178,25.3528964114477,74.6108053197024,37.6725907838456,36.9382145358568,71.5056798035154,46.1526943882462,35.7204306117538,69.5334917590542,38.4154989982556,43.4576260017444,72.7510978930536,34.2862165383331
13,ses-03,3,cognitive,1,low_cue,low_stim,sub-0013_ses-03_run-03_runtype-cognitive_event-stimulus_trial-000_cuetype-low_cue_stimintensity-low_stim_stim.nii.gz,10.86,Moderate,7.64,Weak,10.86,Moderate,7.64,Weak,2.12,2.05,3.17,2.95,n/a,17.4319304378169,10.86,6.57193043781691,18.5980236751289,10.86,7.73802367512893,17.4319476307842,10.86,9.259375,17.4902094874661,10.86,9.259375,22.8350444290529,34.2862165383331
13,ses-03,3,cognitive,2,high_cue,med_stim,sub-0013_ses-03_run-03_runtype-cognitive_event-stimulus_trial-001_cuetype-high_cue_stimintensity-med_stim_stim.nii.gz,80.05,Very Strong,55.93,Strong,80.05,Very Strong,55.93,Strong,1.68,1.17,2.4,1.83,n/a,45.6825522281858,80.05,-34.3674477718142,39.5845496991604,80.05,-40.4654503008396,45.682462318773,80.05,-48.42125,45.3777860390179,80.05,-48.42125,43.735567427179,94.7864238278447
13,ses-03,3,cognitive,3,high_cue,low_stim,sub-0013_ses-03_run-03_runtype-cognitive_event-stimulus_trial-002_cuetype-high_cue_stimintensity-low_stim_stim.nii.gz,93.22,Very Strong,82.87,Very Strong,93.22,Very Strong,82.87,Very Strong,2.12,2,2.95,2.4,n/a,36.2313692031424,75.6319606079178,-39.4005914047754,29.5752854055494,77.6707235807125,-48.0954381751631,36.2312685783003,75.6319690557454,-55.5125940557454,36.4142032606891,77.5063765816942,-57.3870015816942,34.4324469229629,94.7864238278447
